Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Grimm,Wikipedia,1980,Grimm,Gevatter Tod,21,"In der letzten Szene trifft Barbara, die ohne Jörg am liebsten nicht mehr leben will, den Tod, der zu ihr sagt: „Gebrauch' Dein Leben, Mädchen, Du lebst noch viele Jahre wohl.“",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,1,"König Drosselbart

Anlässlich des Geburtstags von König Michael führt eine Gauklertruppe ein Schauspiel auf.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,2,"Es handelt von einer hochmütigen Prinzessin, die jeden Freier spöttisch abweist, sei er auch noch so tapfer und ehrenwert.",admiration
Grimm,Wikipedia,1984,Grimm,König Drosselbart,3,"Das Volk ist belustigt; Königin Maria, Michaels Mutter, hält das Stück jedoch für übertrieben.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,4,"Auch Michael kann sich nicht vorstellen, dass es eine derart stolze und verzogene Prinzessin gibt.",admiration
Grimm,Wikipedia,1984,Grimm,König Drosselbart,5,"Die Darsteller versichern ihnen, dass die Tochter von König Matthäus, Prinzessin Anna, als Inspiration für das Stück gedient habe.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,6,"Sie sei zwar sehr schön, aber überaus hochmütig und von schlechtem Charakter.",admiration
Grimm,Wikipedia,1984,Grimm,König Drosselbart,7,"Michael will sich selbst ein Urteil bilden, weshalb er zusammen mit den Schauspielern an den Hof von König Matthäus reist.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,8,"Er klebt sich einen falschen Bart ans Kinn und erhascht durch ein Fenster einen ersten Blick auf die Prinzessin, als diese in ihrem Schlafgemach durch eine herumflatternde Drossel erwacht.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,9,Michael ist sofort von ihrer Schönheit fasziniert.,admiration
Grimm,Wikipedia,1984,Grimm,König Drosselbart,10,"Er macht ihr offiziell den Hof, doch wie alle anderen Freier vor ihm, weist sie ihn ab und macht sich über ihn lustig.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,11,Sie würde lieber einen Bettler als „König Drosselbart“ heiraten.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,12,Ihr Vater ist erzürnt.,admiration
Grimm,Wikipedia,1984,Grimm,König Drosselbart,13,"Er hat genug von ihrem Hochmut und verkündet, dass seine Tochter den ersten Bettler heiraten werde, der im Morgengrauen als erstes die Schwelle des Burgtors überschreitet.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,14,Am folgenden Morgen regnet es in Strömen und kein Bettler ist in Sicht.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,15,Ein einziger in Lumpen gekleideter Bettler wird schließlich gefunden.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,16,"Zur Überraschung von König Matthäus steht Prinzessin Anna zu ihrem Wort und lässt sich, wenn auch zögerlich, mit dem Bettler vermählen.",surprise
Grimm,Wikipedia,1984,Grimm,König Drosselbart,17,Nun soll das frisch angetraute Paar das Königreich verlassen und den Grenzfluss überqueren.,desire
Grimm,Wikipedia,1984,Grimm,König Drosselbart,18,Im Reich von König Michael lassen sich die Eheleute in einer Kate nieder.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,19,"Während der Bettler, der sein angeblich entstelltes Gesicht unter seinen Lumpen verbirgt, hart für ihr Überleben arbeitet, weigert sich Anna, auch nur einen Finger zu rühren.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,20,"Um dennoch satt zu werden, bezahlt sie den Bettler mit ihrem Schmuck.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,21,"Als ihr der Schmuck ausgeht, sucht sie im Wald nach Nahrung.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,22,"Dort trifft sie auf einen Mann, der Honig erntet.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,23,Sie nimmt ein Stück von seinem Brot und zerbricht ungeschickt ein Gefäß mit Honig.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,24,Ihr dreckig gewordenes Kleid versucht sie daraufhin im Fluss zu waschen.,disgust
Grimm,Wikipedia,1984,Grimm,König Drosselbart,25,"Als sie eine vorbeihüpfende Drossel ablenkt, schwimmt ihr Kleid im Strom des Flusses davon.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,26,"Da sie sich nun wie eine Bettlerin einfachste Kleidung umschnüren muss, versucht sie an den Hof ihres Vaters zurückzukehren.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,27,"Doch der Fährmann hat den Befehl erhalten, keine Bettler über den Fluss zu lassen.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,28,"Als sie um Unterkunft bei König Michael bittet, hat dieser nur ein paar Almosen für sie übrig.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,29,Notgedrungen kehrt Anna zum Bettler zurück.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,30,"Dieser zeigt ihr, wie man töpfert, müssen sie doch Geld verdienen, um die Steuern zu bezahlen.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,31,"Doch anstatt zu sparen, leistet sich Anna von dem wenigen Geld, das sie haben, ein neues Kleid.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,32,"Als die Geldeintreiber des Königs erscheinen und der Bettler die Steuern nicht bezahlen kann, nehmen ihm die Männer das Essen weg.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,33,Auch Annas Kleid wird gepfändet.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,34,"Als der Bettler krank wird, geht Anna an seiner statt mit den getöpferten Krügen zum Markt auf dem Schloss.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,35,"Als sie ihren kleinen Stand außer Acht lässt, wird dieser samt Töpferware von einer Pferdekutsche zerstört.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,36,Aufgrund der unbezahlten Steuern nimmt der Verwalter des Königs den Bettler gefangen und lässt die Kate verbarrikadieren.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,37,"Im Schloss stellt sich heraus, dass es sich beim Bettler um den verkleideten König Michael handelt, der mit Hilfe der Gaukler Prinzessin Anna eine Lehre erteilen will.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,38,Auch König Matthäus ist eingeweiht.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,39,"Anna gelangt unterdessen ins Schloss, wo sie als Gehilfin bei einer Köchin unterkommt.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,40,Diese bringt eines Tages einen Käfig mit einer Drossel mit.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,41,"Auf Befehl des Königs soll die Drossel gefangen bleiben, bis dieser seinen verloren gegangenen Appetit wiederfindet.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,42,"Anna, die in der Küche überaus fleißig ihren Diensten nachkommt, sucht immer wieder den vermeintlichen Bettler in seinem Verlies auf, um ihm etwas zu essen zu bringen.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,43,"Er sei der Einzige, der ihr etwas bedeute.",caring
Grimm,Wikipedia,1984,Grimm,König Drosselbart,44,"Als sie auch dem König das Essen bringen soll und dieser fragt, was sie glücklich machen würde, eilt sie ohne ihn zu erkennen in die Schlossküche und lässt die im Käfig gefangene Drossel frei.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,45,"Sie geht anschließend erneut zum Verlies, wo sie den Bettler nicht mehr vorfindet, und bietet schließlich König Michael an, alles für ihn zu tun, wenn dieser im Gegenzug den Bettler freilässt.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,46,"Dass der Bettler Anna mehr bedeutet als ihr eigenes Leben, beweist Michael, dass sie nicht länger hochmütig und egoistisch ist.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,47,Er beendet die Maskerade und klärt sie über alles auf.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,48,"Doch anstatt ihm um den Hals zu fallen, kehrt die Prinzessin lieber zur Kate zurück.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,49,"Dort will sie auf ihren Bettler warten, von dem sie gelernt habe, wer sie wirklich sei.",neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,50,Als Bettler kehrt Michael zu ihr zurück und findet sie weinend vor.,neutral
Grimm,Wikipedia,1984,Grimm,König Drosselbart,51,"Er beteuert ihr seine Liebe und erklärt, dass er trotz aller Verkleidungen immer der Gleiche geblieben sei.",caring
Grimm,Wikipedia,1984,Grimm,König Drosselbart,52,Sie küssen sich und fahren in königlichen Roben auf einem Pferdeschlitten davon.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,1,"Jorinde and Joringel

Das Märchen wurde in den Rahmen eines Antikriegsfilms gestellt, wobei Märchenhaftes und Dokumentarisches miteinander verbunden wurden.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,2,Es handelt in der Zeit des Dreißigjährigen Krieges.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,3,Landsknechte ziehen sengend und mordend durch die Lande.,anger
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,4,Eine Bauernfamilie kann sich mit der kleinen Tochter aus ihrem brennenden Dorf retten.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,5,"Auf ihrer Wanderung durch die öde, zerstörte Welt treffen sie auf ein anderes niedergebranntes Dorf, in dem kein Leben mehr ist.",sadness
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,6,"Mit einer Ausnahme: Sie finden ein verstörtes Kleinkind, einen verwaisten Jungen.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,7,"Das Bauernpaar nimmt sich seiner an und weil das Töchterchen Jorinde heißt, nennen sie den Sohn Joringel.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,8,"Die Familie mit den beiden Kindern findet verborgen in den Wäldern, hinter einem unwegsamen Moor, einen Unterschlupf.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,9,Hier führen sie das Leben von Einsiedlern.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,10,"Während die Kinder zu schönen jungen Menschen heranwachsen und eine Beziehung eingehen, währt in der Welt der Krieg.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,11,"Der Vater versucht, vor dem Moor einen Händler zu finden, der Salz bieten kann.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,12,Doch dabei lenkt er drei abgehalfterte Mordgesellen auf seine Spur.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,13,"Diese versuchen sich nun, raubgierig den Weg zu der Familie zu bahnen.",annoyance
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,14,Jorinde steht ahnungsvoll im Wald.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,15,"Und das Mädchen singt:

Ich wollt, ich wäre fern, nicht nah
In Winden, Winden, Winden …
Und wäre nicht hier und wäre nicht da,
Und keiner könnt mich finden.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,16,"Ach, suchte doch kein Auge mich,
Nein wehe, wehe, wehe …
Denn fänd er mich, verbrennt er sich
In meines Herzens Nähe.",sadness
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,17,"Mein Vöglein mit dem Ringlein rot
Sing Leide, Leide, Leide …
Es singt der Liebe frühen Tod,
Ach laß uns sterben beide.",love
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,18,"[2]

Plötzlich ist sie vor den Augen ihres Liebsten verschwunden.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,19,Alles verzweifelte Suchen Joringels führt zu nichts.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,20,Seltsam aber erscheint eine Eule.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,21,Die Eule wechselt die Gestalt und erscheint als ernst blickende Frau.,annoyance
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,22,"Aber es bleibt offen, ob dieser Zauber mit Jorindes Verschwinden zusammenhängt.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,23,Auch die Eltern Jorindes suchen Tag und Nacht.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,24,Doch das Mädchen bleibt unauffindbar.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,25,"Während sich die drei mörderischen Landsknechte durchs Moor dem Heim der Familie nähern, entdeckt Joringel eine surreal wirkende Burg.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,26,"Joringel fällt in einen fiebrigen Zustand, der Traum und Wirklichkeit verschwimmen lässt, während er die Burg betritt.",sadness
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,27,"Er erblickt Jorinde, glücklich in einer Schar festlich tafelnder Mädchen.",joy
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,28,Auch die zauberhafte Frau sitzt weißgekleidet und lächelnd an der Tafel.,joy
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,29,Doch alles bleibt wie in Trance.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,30,Jorinde kann ihren Joringel nicht sehen.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,31,"Doch fängt sie plötzlich an, das Lied vom roten Ringlein zu singen.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,32,Die alte Frau wittert Gefahr und verzaubert die Burg in eine Ruine – die Mädchen verschwunden.,sadness
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,33,"Joringel, der nicht weichen will, schickt sie mit magischer Kraft zurück zu den Eltern.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,34,"Doch Joringel gibt nicht auf, kommt erneut zur Burg, in der nun zahllose Käfige mit Vögelchen darin hängen.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,35,"Er dürfe Jorinde mitnehmen, wenn er sie denn erkennen möge.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,36,"Das Lied vom roten Ringlein wird zum Schlüssel des Wiederfindens der Liebenden, es führt ihn zu jenem Käfig, in dem Jorinde als Nachtigall verwandelt sitzt.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,37,Die Zauberin schenkt ihr darauf ihre menschliche Gestalt zurück und lässt die beiden gehen.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,38,Doch ungebrochen ist der ewig schwelende Krieg.,neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,39,Einer der Mordgesellen versinkt im Moor.,disappointment
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,40,"Die anderen beiden jedoch, erreichen festen Untergrund und die Hütte der Familie.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,41,"In Joringels Abwesenheit, brandschatzen sie die Hütte.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,42,"Joringel, auf Nahrungssuche im Wald, trifft erneut die Zauberin.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,43,"Von ihr gewarnt, dass Jorinde erneut in Gefahr sei, rennt er zur Hütte, wo sich die Söldner gerade an Jorinde vergreifen wollen.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,44,"Joringel gelingt es, diese ausgemergelten Kreaturen zu schlagen.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,45,"Mühsam beginnt die Familie mit dem Wiederaufbau der Hütte, als plötzlich ferner Glockenklang zu vernehmen ist.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,46,"Sie halten in ihrer Arbeit inne und begreifen, dass der Frieden gekommen ist, an den sie kaum noch glaubten.",realization
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,47,"Jorinde und Joringel rennen zu einem lichten Wiesenhügel, wo hunderte Mädchen erscheinen, die freudig zu Tal rennen.",neutral
Grimm,Wikipedia,1986,Grimm,Jorinde und Joringel,48,Die alte Zauberin hatte sie alle vor dem ewigen Krieg bewahrt und verwandelt sich in einen jungen Baum.,neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,1,"Frau Holle

Eine Witwe hat zwei Töchter, die unterschiedlicher kaum sein können.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,2,"Marie, die ältere von beiden, beteiligt sich mit Fleiß an der täglichen Arbeit im Haushalt, während Luise auf der faulen Haut liegt.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,3,"Im Gegensatz zu Marie, die jedermann hilft, ist Luise egoistisch, faul und neidisch.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,4,"Sie hat auch etwas dagegen, dass Marie sich so aufopferungsvoll um Struppi, den Hund der Familie, kümmert.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,5,"Immer wenn Arbeit ansteht, fällt Luise ein, dass sie sich nicht wohl fühlt und sich hinlegen muss, sodass alle Arbeit an Marie hängenbleibt.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,6,"Sie will der Schwester sogar eine Brosche stehlen, die ihr daraufhin von dem gutmütigen Mädchen überlassen wird.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,7,"Luise wird von der Mutter immer wieder geschützt, während Marie alle Arbeiten übernehmen muss.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,8,"Als ein Tanzfest ansteht und nur Marie nicht teilnehmen kann, weil sie noch Wolle spinnen muss, sticht sie sich an der Spindel, die ihr dann, beim Versuch, sie zu reinigen, in den Brunnen fällt.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,9,"Als Marie sie herausfischen will, fällt sie in den Brunnen und erwacht auf einer Blumenwiese in einem Zauberland.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,10,"Ein Rabe namens Gustav erscheint und erzählt ihr, dass sie im Land von Frau Holle sei.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,11,"Auf ihre Frage, wer das sei, antwortet er, Frau Holle sei alles, Sommer, Winter, Frühling und Herbst.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,12,"Marie wandert durch das wunderschöne Land der Frau Holle, wo sie alsbald von einer kleinen Raupe um Hilfe gebeten wird.",admiration
Grimm,Wikipedia,2008,Grimm,Frau Holle,13,"Als das Mädchen weiterzieht, ruft jemand: „Zieh uns raus, zieh uns raus, sonst verbrennen wir!“ Und natürlich hilft Marie und befreit die Brote aus dem heißen Backofen.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,14,"Auch als der Apfelbaum ruft: „Ach rüttle mich und schüttle mich, meine Äpfel sind schon allesamt reif!“ eilt Marie wie immer pflichtbewusst zu Hilfe.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,15,"Plötzlich sitzt Pimpinella, die kleine Raupe, die jetzt zu einem wunderschönen Schmetterling geworden ist, auf Maries Arm und dann steht das Mädchen auch schon vor dem Haus von Frau Holle.",admiration
Grimm,Wikipedia,2008,Grimm,Frau Holle,16,"Freundlich wird Marie von ihr begrüßt mit der Bemerkung, sie habe schon auf sie gewartet.",neutral
Grimm,Wikipedia,2008,Grimm,Frau Holle,17,Der Tisch ist mit vielerlei Köstlichkeiten gedeckt.,neutral
