Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,15,"Wieder daheim bittet er den Großen Klaus um ein Scheffelmaß, und nachdem dieser daraufhin mitbekommt, wie viel Geld der Kleine Klaus scheinbar für das Pferdefell vom toten Hans bekommen hat, erschlägt er daraufhin seine eigenen Pferde.",neutral
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,16,"Anschließend versucht er, die Felle teuer auf dem Markt zu verkaufen, wird aber wegen seiner Preisvorstellungen verjagt.",neutral
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,17,"Wütend versucht er, den Kleinen Klaus in einem Sack im Fluss zu ertränken.",anger
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,18,"Zuvor möchte er sich in der Kirche ""seelisch stärken"", lässt den Sack davor stehen, und so befreit der vorbeikommende Schäfer den Kleinen Klaus.",neutral
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,19,"Sie füllen Steine in den Sack, so dass der Große Klaus denkt, er hätte seinen Feind tatsächlich in den Fluss geworfen.",neutral
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,20,Wenig später findet er diesen allerdings unversehrt auf einer Wiese neben der Schafherde.,neutral
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,21,"Der Kleine Klaus berichtet, ihm wäre auf dem Grund des Flusses eine Fee begegnet, die ihm die Tiere geschenkt hätte.",neutral
Andersen,Wikipedia,1971,Andersen,Der kleine und der große Klaus,22,"Weil der Große Klaus dies auch möchte, geht er in den Fluss und ertrinkt.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,1,"Die kleine Meerjungfrau

Meereswelt
Die Erdkugel umspült das kreisende Wasser – geleitet vom strengen Auge des Meerkönigs.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,2,"An der tiefsten Stelle der See, wo nur noch wilde Klippen aus dem Wasser ragen wohnen die Nixen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,3,Am Meeresgrund spielen im Sand die beiden jüngsten Töchter des Meerkönigs mit glänzenden Perlen wie mit Murmeln.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,4,"Die Ältere von den beiden hat heute Geburtstag, die Jüngere ist die kleine Meerjungfrau.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,5,Die Jüngere verliert das übermütige Perlenspiel und muss singen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,6,Ihr Vater gesellt sich zu ihnen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,7,Die Stimme der kleinen Nixe ist bezaubernd.,admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,8,"Sie singt:

„Um Mitternacht/Läuten von fern/Glocken zu Hochzeit./Da kommt die Braut/ Schneeweiß wie aus Meerschaum ihr Kleid./Denn der König wird/Heiraten heut/Stolz naht der König/Sie seufzt voll Kummer./Ja, das wird für sie Liebe voller Trauer.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,9,"Blumen im Schloss/Prachtvoll das Fest/Und wie ein Strom/ Fließt süßer Wein,/Den man von ganz weit her gebracht./Aber vergebens/ Wartet die Braut/Alle sofort an Deck/ Leb wohl mein Liebling/Ja, das wird für sie Liebe voller Trauer.",love
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,10,"Stürmisch die See/Da bricht der Mast/So treibt das Schiff/Hilflos dahin/Keiner kann sich retten – zu spät./Unten am Strand/Wartet die Braut/Weint sich die Augen aus/Niemals kommt er wieder./Ja, das war für sie Liebe voller Trauer.“

Schiff
Während des Liedes hat der Meereskönig in den zauberischen allsehenden Stein seines Ringes geblickt, er hat seine Macht spielen lassen und ein Schiff ist an den Klippen zerschellt – die sinkende Fracht gleitet sanft herab.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,11,Es ist das Geschenk für das Geburtstagsnixchen.,excitement
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,12,"Die beiden Schwestern spielen in heller Freude mit den Schätzen: Bildrollen Japanischer Druckgraphik, Stoffe – eine blutrote Rose wird der kleinen Seejungfrau geschenkt.",joy
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,13,Sie steckt sie ins blaue Haar.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,14,"Das Fest
Das Geburtstagsfest beginnt.",excitement
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,15,"Es ist auch der Tag, an dem die ältere Schwester das erste Mal an die Wasseroberfläche darf.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,16,Und sie wird den Kronprinz des Sargassomeeres heiraten.,joy
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,17,Die große Familie und die verheirateten Schwestern werden aus allen Königreichen der Meere erwartet.,desire
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,18,Die kleine Seejungfrau verzehrt sich nach Berichten von der Erde.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,19,Alle Schwestern und die alte Großmutter werden befragt.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,20,"Die Königin vom Nordmeer schwärmt für das Nordlicht, die vom gelben Meer stöhnt über Feuer und Krieg der Menschen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,21,"Die Großmutter erzählt von fliegenden, singenden Fischen und Blumen und Schafen und einem Schafhirtprinzen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,22,"Da fragt die kleine Nixe auf einmal nach dem Verbleib ihre Mutter, die doch auch 300 Jahre alt werden kann.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,23,Aber die Frage nach der Königin aller Meere wird übergangen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,24,Das Fest verläuft anmutig und schön.,joy
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,25,"Sehnsuchtsvoll blickt die kleine Nixe ihrer älteren Schwester nach, als diese an die Oberfläche schwimmt.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,26,"Der Froschprinz
Weniger begeistert ist die kleine Nixe von dem zugleich hochmütigen wie kriecherischen Prinzen, der ihr eines Tages zum Gatten bestimmt ist.",excitement
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,27,Es ist der Prinz des Meeres der untergehenden Sonne.,admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,28,Sie vergleicht sein Aussehen mit einem Frosch.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,29,Aber er weckt in ihr die Neugier nach einer Grotte.,curiosity
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,30,"Heimlich läuft sie dorthin und findet aber kein Fenster zur oberen Welt, sondern eine bizarre Meerschaum-Skulptur ihrer schönen Mutter.",admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,31,"Ihr Vater überrascht sie, aber er bestraft sie nicht, auch wenn er die Neugier der Nixe mit der Neugier ihrer Mutter vergleicht.",surprise
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,32,"Drei Steine
Zeit ist vergangen – das Fest der Jüngsten steht bevor.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,33,"Die Großmutter erzählt von der Erde, der Sonne, von den Menschen, von den Bäumen und auch vom gefährlichen Kuss eines Menschen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,34,Die große königliche Meeresfamilie kommt zusammen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,35,"Die kleine Nixe trägt eine Kette mit drei kostbaren Steinen: Der Rote war ein Geschenk ihrer Mutter, den Schwarzen hat sie im Inneren eines Meeresvulkans gefunden, den Weißen bei der Behausung einer Meereshexe.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,36,Den roten Stein gibt es nur zweimal auf der Welt: Den einen behielt die Königin und den anderen schenkte sie ihrer Jüngsten – mit dem Stein sind Stürme zu besänftigen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,37,"Alle begehren wieder die wunderschöne Stimme der kleinen Nixe zu hören und sie beginnt zu singen:

„Weiß ist der erste Stein,/Blendet die Sinne/ Rot ist der zweite/Er verschließt die Lippen/ Schwarz ist dann der dritte/Er versteinert Herzen/ Und wer so versteinert ist,/Der spürt nie mehr Schmerzen.“

Der Prinz
Während die Nixe singt, segelt oben das Schiff eines jungen Prinzen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,38,Auch er hat Geburtstag.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,39,"Als er die Stimme hört, nimmt er voll Sehnsucht Kurs auf die gefährlichen Klippen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,40,Er will die Sängerin sehen.,desire
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,41,Aus der Tiefe des Meeres eilt die Schar der königlichen Meeresfamilie an die Wasseroberfläche um die kleine Nixe zu begleiten – dort feiert man auf dem Schiff den Geburtstag des Prinzen mit einem prächtigen Feuerwerk.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,42,Staunend sieht die kleine Meerjungfrau die Schönheit der Lichter und die Schönheit des Prinzen.,admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,43,Das Schiff beginnt zu kentern.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,44,"Da schleicht die Nixe sich davon und schwimmt, um den Prinzen zu retten.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,45,Sie schwimmt lange mit dem Bewusstlosen und bringt ihn an einen Strand.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,46,"Aber sie muss wieder ins Meer zurück, da sie sich sonst in Meeresschaum auflöst.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,47,Erst als eine Schar von Erdenmädchen an Land fröhlich herbeireitet und den Prinzen findet erwacht der Schöne.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,48,Eine bezaubernde Dunkelhaarige hat ihn geküsst.,love
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,49,Er fühlt sich durch sie gerettet.,gratitude
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,50,Kummervoll schwimmt die kleine Meerjungfrau zurück ins Meer.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,51,"Königin aller Meere
Der Meerkönig empfängt seine Lieblingstochter streng.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,52,"Sie fragt nach dem Erdenprinz und er berichtet, dass er jetzt in sein Land gebracht wird, aber immer an die dunkelhaarige Schöne denken muss.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,53,"Für die kleine Meerjungfrau hat der König die Vorstellung, in einem halben Jahr solle sie den ihr bestimmten Meerprinzen von der untergehenden Sonne heiraten.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,54,Dann will der Meerkönig die kleine Nixe zur Königin aller Meere machen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,55,Doch die Seejungfrau bleibt traurig.,sadness
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,56,"Als der Tag des Festes gekommen ist, flüchtet sie und läuft zu der Meerhexe, um von ihr menschliche Gestalt zu erhalten.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,57,"Die Böse will ihr helfen, um der Nixe zu schaden, aber den roten Stein will sie nicht als Belohnung – den hat sie schon bekommen von der Mutter der kleinen Nixe.",caring
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,58,Die Hexe will die vollkommene Stimme der Nixe.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,59,"Das Meermädchen wird ein stummes, aber bildschönes Menschenkind.",admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,60,"Mit dem Lied von den Steinen, das den Prinzen mit Sehnsucht erfüllte, verliert sie ihre Stimme.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,61,"Wenn der Prinz aber eine andere liebt, wird ihr das Herz brechen und sie wird sich in Meeresschaum auflösen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,62,"Brautwahl
In dem von der Wildheit des Meeres heimgesuchten Land des Prinzen ist Brautschau.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,63,Die Staatsfinanzen sind durch die aufgewühlte Natur zerrüttet.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,64,Die Prinzessinnen aus vielen reichen Ländern tanzen im Garten.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,65,Der Prinz wandelt einsam am Strand.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,66,Da wird die bildschöne Seejungfrau in Menschengestalt aus dem Meer geworfen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,67,Der Prinz glaubt seinen Augen nicht zu trauen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,68,Aber er wendet sich ganz der Schönen zu.,sadness
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,69,Die Prinzessinnen reisen ab.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,70,Auf das innere Flehen der kleinen Nixe füllen sich wieder die Fischernetze.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,71,Die Stürme schweigen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,72,"In Muscheln finden sie Perlen, die die Finanzen des Prinzen sichern und retten, auch Schiffe laufen wieder ein.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,73,Aber das Meer färbt sich zuweilen blutrot (nachdem sie ihre blutigen Füße im Meer reinigen will).,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,74,Der Prinz ist bezaubert von der Meeresprinzessin.,love
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,75,"Er berichtet ihr von den Nixen-Legenden, die sich um sie ranken und die er für schöne Märchen hält.",admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,76,"Aber er gesteht dem Mädchen auch seine Liebe zu der Dunkelhaarigen, von deren Verbleib er aber nichts weiß.",love
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,77,"Es scheint, als würde er sich immer mehr der stummen Meeresschönen zuneigen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,78,"Die Prinzessin des Südreichs
Die Ratgeber veranlassen den Prinzen zu einem Brautbesuch im reichen fernen Südreich.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,79,Er will zunächst nicht und nimmt seine Nixe sogar mit auf die Reise.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,80,"Aber als er vor der Prinzessin des Südreiches steht, erkennen sich die beiden.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,81,Es ist die schöne Dunkelhaarige und überglücklich gestehen sie sich ihr Wiederfinden.,admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,82,Das Meermädchen steht benommen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,83,Auf dem Schiff segelt das Hochzeitspaar zurück in das Reich des Prinzen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,84,Alles liegt in Zauberschlaf.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,85,"Die kleine Meerjungfrau hat aus dem Wasserreich ein Messer, damit soll sie den Prinzen noch vor Sonnenaufgang umbringen – dann kann sie wieder Nixe werden.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,86,Ratlos steht sie mit dem Dolch vor dem schlafenden Liebespaar.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,87,"Die Stimme des Meervaters mahnt zur Eile und drängt, das Schiff müsse in jedem Fall an den Klippen zerschellen.",neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,88,Das Meermädchen neigt sich über den Prinzen – doch nur um ihn zu küssen.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,89,Das Messer gleitet ins Meer.,sadness
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,90,Die königliche Meeresfamilie sieht dies voll Schrecken von weitem.,fear
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,91,Das Meermädchen stürzt sich mit einem Schrei in die Fluten und löst sich in Meeresschaum auf.,annoyance
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,92,"Aus dem Wasser entfalten sich Seeblumen, die das Schiff schützend umblühen.",caring
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,93,Vom Schrei erwachen der Prinz und seine Braut.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,94,Er fragt nach der Nixe.,neutral
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,95,Staunend sehen die beiden das blühende Meer.,admiration
Andersen,Wikipedia,1976,Andersen,Die kleine Meerjungfrau,96,Ratlos steht der Meereskönig und das Meer rauscht – befreit erhebt sich darüber der Gesang des Meermädchens.,neutral
Andersen,Wikipedia,1980,Andersen,Die Nachtigall,1,"Die Nachtigall

Maria und der Schuster Evan lieben sich, doch will Maria sich erst von Evan küssen lassen, wenn der alt genug für Bartwuchs ist.",love
Andersen,Wikipedia,1980,Andersen,Die Nachtigall,2,"Evan geht enttäuscht davon und trifft auf einen Zauberer, der seinen Zauberstab verloren hat und sich daher nicht aus einem Baum retten kann.",neutral
