Emotion,Token,Frequency
neutral,wasser,132
neutral,hungern,3
neutral,fesseln,7
neutral,hölle,14
neutral,angekommen,16
neutral,kurzsichtigen,1
neutral,gehalten,16
neutral,freut,3
neutral,ausbleibenden,1
neutral,streit,4
neutral,suppe,38
neutral,zusammenbraut,1
neutral,zudringlichkeiten,1
neutral,rolle,1
neutral,zänkischen,1
neutral,weibes,2
neutral,vorzeitigen,1
neutral,bettruhe,1
neutral,gelaust,1
neutral,ziehen,42
neutral,beantwortet,2
neutral,ketten,7
neutral,befindet,9
neutral,manteltasche,1
neutral,dorfquell,1
neutral,ratte,1
neutral,verstopft,4
neutral,brunnenwasser,2
neutral,vergiftet,7
neutral,entsorgt,1
neutral,esel,28
neutral,waffe,1
neutral,höllengeschenke,1
neutral,begibt,16
neutral,bauer-räubern,1
neutral,überwältigt,4
neutral,legen,10
neutral,boot,4
neutral,rudern,2
neutral,reumütige,1
neutral,jakobs,1
neutral,ganzen,43
neutral,ochsen,3
neutral,gegessen,18
neutral,volles,1
neutral,weinfass,2
neutral,geleert,1
neutral,bräutigam,11
neutral,getanzt,4
neutral,hänsel,119
neutral,gretel,94
neutral,armen,31
neutral,holzhacker,3
neutral,großer,31
neutral,armut,3
neutral,waldarbeiter,1
neutral,dadurch,11
neutral,lage,4
neutral,ausreichend,1
neutral,sorgen,15
neutral,not,18
neutral,größer,12
neutral,überredet,5
neutral,leiblichen,1
neutral,geschwister,13
neutral,auszusetzen,4
neutral,frühe,2
neutral,finsteren,5
neutral,zurücklassen,2
neutral,zumindest,2
neutral,feuer,59
neutral,entzündet,4
neutral,belauscht,4
neutral,besprachen,1
neutral,pfiffige,1
neutral,kieselsteine,6
neutral,hosentaschen,1
neutral,gesteckt,6
neutral,verstreut,2
neutral,dämmerung,2
neutral,hereinbricht,2
neutral,vage,1
neutral,hoffnung,4
neutral,zurückholen,1
neutral,verfliegt,1
neutral,lichte,1
neutral,vollmonds,1
neutral,kieselsteinspur,1
neutral,gelegt,10
neutral,abends,42
neutral,sammeln,14
neutral,haustür,3
neutral,verriegelt,3
neutral,schöner,6
neutral,aufgeht,2
neutral,streut,3
neutral,brosamen,1
neutral,abzweigt,1
neutral,mitgegeben,4
neutral,hungrige,2
neutral,vögel,18
neutral,picken,2
neutral,brotkrümel,1
neutral,verirren,2
neutral,weile,4
neutral,stoßen,3
neutral,lebkuchen,1
neutral,hungrig,9
neutral,verwundert,1
neutral,anfangen,13
neutral,daran,33
neutral,knabbern,1
neutral,hören,13
neutral,stimme,51
neutral,knusper,2
neutral,knäuschen,1
neutral,knuspert,1
neutral,antworten,5
neutral,himmlische,2
neutral,bewohnerin,2
neutral,häuschens,1
neutral,hexe,76
neutral,lädt,4
neutral,trotz,10
neutral,gretels,7
neutral,bedenken,2
neutral,besteht,12
neutral,einladung,3
neutral,ahnen,2
neutral,vorhat,2
neutral,mästen,5
neutral,verspeisen,1
neutral,backen,10
neutral,entdecken,6
neutral,truhe,5
neutral,öffnen,11
neutral,edelsteine,8
neutral,stopfen,2
neutral,taschen,7
neutral,voll,45
neutral,verlassen,23
neutral,hexenhäuschen,1
neutral,beladen,3
neutral,kehren,11
neutral,wohlbehalten,1
neutral,lebens,32
neutral,königreich,40
neutral,regierende,1
neutral,zauberers,4
neutral,gebrechlichen,1
neutral,besiegt,4
neutral,verwunschene,1
neutral,ausschicken,1
neutral,heilwasser,1
neutral,beschaffen,4
neutral,scheitern,4
neutral,jüngsten,18
neutral,schneeweißchen,50
neutral,rosenrot,57
neutral,überbringen,5
neutral,weißen,23
neutral,rose,7
neutral,hecke,5
neutral,kleine,42
neutral,umpflanzt,1
neutral,verabschiedet,3
neutral,töchtern,9
neutral,monat,3
neutral,leute,39
neutral,hergestellte,1
neutral,rosenöl,2
neutral,kaufen,8
neutral,unterstützen,1
neutral,schwestern,35
neutral,nahen,4
neutral,abzusetzen,1
neutral,prinz,235
neutral,anraten,1
neutral,sohnes,5
neutral,kronschatz,2
neutral,hungerndes,1
neutral,saatgut,2
neutral,erwerben,1
neutral,bösartiger,1
neutral,zwerg,52
neutral,täuscht,1
neutral,gewand,12
neutral,kaufmann,13
neutral,durchtrieben,1
neutral,kronschatzes,1
neutral,bemächtigen,1
neutral,kapital,1
neutral,gewinnbringend,2
neutral,amsterdamer,1
neutral,börse,2
neutral,anlegen,3
neutral,zurückgelassene,1
neutral,zeichnung,1
neutral,garstigen,2
neutral,gesellen,12
neutral,gesamten,2
neutral,ausgehängt,2
neutral,verfolgung,2
neutral,pferde,18
neutral,stellen,20
neutral,zudem,7
neutral,zwergenversammlung,1
neutral,neben,33
neutral,besorgung,1
neutral,schatzes,2
neutral,auftrag,6
neutral,liegende,2
neutral,geburt,8
neutral,verzauberte,7
neutral,rosenbüsche,5
neutral,tor,35
neutral,eingang,3
neutral,pflanzen,3
neutral,schirmen,1
neutral,eindringen,1
neutral,nahezu,1
neutral,unmöglich,7
neutral,einzig,2
neutral,herzen,43
neutral,dürfen,11
neutral,eintreten,1
neutral,prinzen,110
neutral,begegnen,14
neutral,bösen,29
neutral,baumstamm,4
neutral,verfangen,5
neutral,beil,1
neutral,abhacken,1
neutral,misslichen,2
neutral,befreien,22
neutral,beschimpft,2
neutral,bedanken,1
neutral,schwert,21
neutral,edelmann,4
neutral,auftretende,1
neutral,bären,29
neutral,jagen,13
neutral,beobachtet,9
neutral,angefallen,1
neutral,durchstreifen,1
neutral,wiederum,12
neutral,notlage,1
neutral,fisch,14
neutral,festgebissen,1
neutral,droht,8
neutral,schneidet,6
neutral,schere,4
neutral,dank,2
neutral,beschimpfen,1
neutral,hohen,7
neutral,felsen,19
neutral,hockt,1
neutral,erzählen,9
neutral,erlegen,3
neutral,drittes,3
neutral,büßt,1
neutral,erheblich,1
neutral,länge,2
neutral,gegenüber,9
neutral,wüsten,1
neutral,beschimpfungen,2
neutral,quittiert,1
neutral,langer,7
neutral,größte,3
neutral,schatz,13
neutral,zwerges,1
neutral,verwandeln,14
neutral,klopft,7
neutral,tür,45
neutral,gehetzte,1
neutral,bär,57
neutral,aufgestellten,1
neutral,getappt,1
neutral,dorthin,8
neutral,geschleppt,1
neutral,pflegen,1
neutral,gesund,20
neutral,nähert,5
neutral,weitgereisten,1
neutral,verzehre,1
neutral,sprechen,29
neutral,traut,3
neutral,abenteuerlustigen,2
neutral,überreden,5
neutral,naht,2
neutral,rosenhecke,1
neutral,verfängt,1
neutral,verschlungen,2
neutral,lag,61
neutral,löst,6
neutral,hochzeitsfeier,2
neutral,kasper,3
neutral,cousin,3
neutral,erlebe,1
neutral,abenteuer,4
neutral,aufzuhalten,2
neutral,genauso,2
neutral,umsehen,2
neutral,segen,7
neutral,gemeinsame,2
neutral,zukunft,6
neutral,gestiefelte,14
neutral,kater,71
neutral,film,4
neutral,gestiefelten,2
neutral,katers,2
neutral,eingegangen,2
neutral,shrek,1
neutral,zusammentraf,1
neutral,humpty,23
neutral,dumpty,5
neutral,katze,25
neutral,kitty,15
neutral,bekannte,2
neutral,goldene,70
neutral,eier,6
neutral,abenteuersuche,1
neutral,lokal,3
neutral,zauberbohnen,9
neutral,ranke,4
neutral,himmel,31
neutral,wachsen,9
neutral,bohnen,6
neutral,gehören,4
neutral,jack,7
neutral,jill,7
neutral,üblen,1
neutral,gaunerpärchen,1
neutral,strengstens,1
neutral,bewacht,5
neutral,einzige,18
neutral,abgesehen,1
neutral,quere,2
neutral,beansprucht,1
neutral,kämpfen,7
neutral,schwarze,41
neutral,entbrennt,1
neutral,tanzduell,1
neutral,katzendame,1
neutral,samtpfote,6
neutral,entpuppt,4
neutral,außerdem,7
neutral,freund,19
neutral,bzw.,1
neutral,feind,5
neutral,alexander,1
neutral,mithilfe,3
neutral,schuld,5
neutral,begleichen,1
neutral,lehnt,11
neutral,geschichte,21
neutral,rückblick,1
neutral,wächst,4
neutral,waisenhaus,1
neutral,san,6
neutral,ricardo,6
neutral,außenseiter,1
neutral,gründen,1
neutral,bohnenclub,1
neutral,schwören,1
neutral,himmelsschloss,3
neutral,teenager,1
neutral,benehmen,6
neutral,ziemlich,3
neutral,daneben,5
neutral,gerechtigkeit,4
neutral,eintritt,1
neutral,moment,18
neutral,hut,14
neutral,stiefel,9
neutral,bewundert,1
neutral,unbeachtet,3
neutral,nachts,21
neutral,sache,11
neutral,schulden,4
neutral,merkt,3
neutral,benutzt,1
neutral,san-ricardo-bank,2
neutral,auszurauben,1
neutral,spät,5
neutral,verzeihen,1
neutral,flieht,15
neutral,festgenommen,2
neutral,stimmt,3
neutral,anzuschließen,1
neutral,gewinn,1
neutral,zurückzuzahlen,1
neutral,verfolgen,6
neutral,teamarbeit,1
neutral,entwenden,4
neutral,dumptys,1
neutral,fliegendem,1
neutral,planwagen,1
neutral,entkommen,10
neutral,gelangen,8
neutral,hoch,13
neutral,riesen,3
neutral,verstorben,2
neutral,voller,28
neutral,goldener,6
neutral,schrecken,9
neutral,bewohnt,3
neutral,entdeckerteam,1
neutral,entführt,15
neutral,entkommt,4
neutral,knapp,2
neutral,schlafen,38
neutral,hingelegt,1
neutral,auftauchenden,1
neutral,bewusstlos,6
neutral,geschlagen,8
neutral,sand,3
neutral,gefährten,13
neutral,gang,7
neutral,erlangt,6
neutral,reichtum,15
neutral,gefängniszelle,1
neutral,laut,13
neutral,nachbarn,3
neutral,eingetauscht,2
neutral,verrat,4
neutral,wiedergutmachen,2
neutral,gefängnis,9
neutral,früheren,2
neutral,angreift,1
neutral,brücke,4
neutral,einst,39
neutral,trennten,2
neutral,opfert,3
neutral,wohle,1
neutral,goldenes,12
neutral,ei,31
neutral,steckt,4
neutral,gänsemutter,2
neutral,neuen,16
neutral,abenteuern,3
neutral,bischof,6
neutral,gemeldet,2
neutral,gefolgt,5
neutral,seien,12
neutral,bewerben,2
neutral,herbeigeeilten,1
neutral,dame,2
neutral,berichtet,6
neutral,bewerbern,1
neutral,lauter,7
neutral,edelleuten,1
neutral,graf,38
neutral,freiherr,1
neutral,herzog,2
neutral,ja,61
neutral,vorab,1
neutral,sagen,37
neutral,rang,3
neutral,edelleute,5
neutral,thronsaal,4
neutral,begutachtet,1
neutral,kandidaten,1
neutral,spitze,5
neutral,dick,6
neutral,geschick,6
neutral,nächste,4
neutral,nein,32
neutral,klein,18
neutral,fünften,2
neutral,rümpft,2
neutral,nase,12
neutral,äußert,2
neutral,blass,5
neutral,n,4
neutral,bleiche,2
neutral,reihe,6
neutral,zinnzahn,2
neutral,rot,16
neutral,siebenten,2
neutral,fertigt,1
neutral,grad,1
neutral,grünes,4
neutral,holz,27
neutral,hinterm,2
neutral,getrocknet,2
neutral,beleidigt,2
neutral,auslacht,1
neutral,schnabel,2
neutral,ertönt,1
neutral,gesang,4
neutral,spielmann,17
neutral,herein,24
neutral,offeriert,1
neutral,flehen,2
neutral,jammern,3
neutral,trauung,2
neutral,vollzogen,3
neutral,abschied,17
neutral,wünsche,8
neutral,fortab,1
neutral,stolz,9
neutral,ablegen,2
neutral,mahnt,2
neutral,denken,4
neutral,liebe,32
neutral,gehandelt,1
neutral,hättest,4
neutral,wär,11
neutral,antwort,15
neutral,wiese,17
neutral,1000,2
neutral,rinder,1
neutral,weiteres,5
neutral,bedauert,1
neutral,zutiefst,1
neutral,verschmäht,1
neutral,winzige,2
neutral,kochen,13
neutral,verlangt,16
neutral,hervorstößt,1
neutral,geduld,3
neutral,verwöhnte,6
neutral,lernens,1
neutral,körbeflechten,2
neutral,wunde,8
neutral,blutige,1
neutral,hände,32
neutral,gekocht,10
neutral,total,2
neutral,versalzen,1
neutral,küchenchef,1
neutral,gern,16
neutral,erlaubt,8
neutral,ballsaal,2
neutral,werfen,11
neutral,missgeschick,2
neutral,passiert,1
neutral,ausgelacht,2
neutral,verspottete,5
neutral,gleichzeitig,6
neutral,falsche,15
neutral,angetan,6
neutral,fehlern,1
neutral,geliebt,4
neutral,großes,23
neutral,unrecht,7
neutral,wert,8
neutral,entgegnet,2
neutral,vorbei,27
neutral,wirkliche,1
neutral,feiern,3
neutral,bremer,4
neutral,stadtmusikanten,5
neutral,georg,5
neutral,zweite,37
neutral,martha,4
neutral,lissi,19
neutral,knecht,8
neutral,johann,19
neutral,wohnt,5
neutral,altersschwache,1
neutral,blinde,4
neutral,eitle,1
neutral,sittler,2
neutral,felder,5
neutral,kommen,72
neutral,eröffnet,3
neutral,liebt,8
neutral,plant,3
neutral,adam,1
neutral,bremen,12
neutral,mindestens,2
neutral,jahr,26
neutral,see,33
neutral,hinausfährt,1
neutral,vier,23
neutral,tiere,60
neutral,alt,13
neutral,wurst,3
neutral,verarbeiten,4
neutral,dachboden,3
neutral,einsperrt,1
neutral,zwingt,5
neutral,beschließen,5
neutral,wandern,5
neutral,suche,31
neutral,räubern,8
neutral,aufgegriffen,2
neutral,gezwungen,9
neutral,abdecker,2
neutral,fliehenden,2
neutral,entführen,3
neutral,tieren,15
neutral,flucht,23
neutral,gefesselt,8
neutral,gleichen,4
neutral,verschleppt,2
neutral,räuberhaus,3
neutral,rechten,18
neutral,verjagt,3
neutral,heiratet,12
neutral,reiche,14
neutral,bauerntochter,1
neutral,suse,1
neutral,zertanzten,5
neutral,schuhe,24
neutral,zwölf,20
neutral,zertanzte,1
neutral,geschieht,6
neutral,älteste,24
neutral,amanda,8
neutral,deren,52
neutral,löcher,3
neutral,herausfinden,1
neutral,heimlich,38
neutral,verkünden,4
neutral,derjenige,3
neutral,geheimnis,19
neutral,lüftet,1
neutral,nächten,3
neutral,galgen,12
neutral,freiwilligen,1
neutral,melden,3
neutral,scharf,2
neutral,anbietet,4
neutral,soldaten,26
neutral,puppenspieler,1
neutral,anton,22
neutral,zustimmt,1
neutral,bündel,6
neutral,tarnmantel,2
neutral,abendtrunk,1
neutral,frauen,9
neutral,dreimal,10
neutral,unbemerkt,5
neutral,unterwelt,10
neutral,denkt,5
neutral,hängengeblieben,2
neutral,prinzessinnen,18
neutral,elf,4
neutral,verwunschenen,4
neutral,erlösen,13
neutral,zweig,6
neutral,beweisstück,1
neutral,unglücklich,4
neutral,beweis,5
neutral,zweige,5
neutral,wählen,6
neutral,freien,5
neutral,heirat,5
neutral,treue,25
neutral,johannes,45
neutral,aurus,9
neutral,herr,51
neutral,sonnenwende,2
neutral,all,10
neutral,eingebracht,1
neutral,abzuliefern,1
neutral,andernfalls,3
neutral,geopfert,4
neutral,einsammeln,1
neutral,verweigert,3
neutral,junger,16
neutral,stirbt,11
neutral,infolge,1
neutral,sturzes,1
neutral,sterbebett,3
neutral,beauftragt,10
neutral,treuen,9
neutral,ergebenen,1
neutral,diener,64
neutral,achten,2
neutral,eiserne,11
neutral,krone,26
neutral,herrscher,10
neutral,vererbt,1
neutral,ausrichten,4
neutral,geheime,2
neutral,zauberkraft,7
neutral,stein,43
neutral,opfer,5
neutral,rückgängig,2
neutral,deswegen,2
neutral,sechs,45
neutral,dienern,6
neutral,getreue,12
neutral,durchreisen,1
neutral,einwohner,3
neutral,abliefern,2
neutral,wertvoller,1
neutral,deva,3
neutral,erzürnt,3
neutral,umso,1
neutral,entschlossener,1
neutral,bezwingen,3
neutral,gefahren,9
neutral,entgehen,2
neutral,mahalena,8
neutral,misstrauischer,1
neutral,mahalenas,1
neutral,rettung,7
neutral,eifersüchtiger,1
neutral,ertränken,4
neutral,angedroht,1
neutral,steinstatute,1
neutral,versinkt,1
neutral,verzweifelt,17
neutral,vergeblich,11
neutral,darum,15
neutral,abzuhalten,1
neutral,einsicht,1
neutral,gemeinsamer,3
neutral,gebrochen,11
neutral,ritualisierte,1
neutral,opfern,5
neutral,tieres,5
neutral,art,8
neutral,waffenstillstand,1
neutral,dorfbewohnern,4
neutral,wolf,125
neutral,valerie,43
neutral,seit,37
neutral,kindheitstagen,1
neutral,holzfäller,10
neutral,peter,42
neutral,cesaire,12
neutral,suzette,1
neutral,henry,6
neutral,schmieds,4
neutral,adrien,4
neutral,misslingt,3
neutral,werwolf,24
neutral,unerwartet,1
neutral,zuschlägt,2
neutral,valeries,4
neutral,lucie,5
neutral,tötet,9
neutral,halbschwester,1
neutral,lucies,1
neutral,wahrer,2
neutral,strecke,3
neutral,berühmte,3
neutral,werwolfjäger,2
neutral,pater,10
neutral,salomon,12
neutral,rufen,14
neutral,gruppe,8
neutral,mount,2
neutral,grimmoor,2
neutral,erlegt,2
neutral,scheint,8
neutral,erreicht,5
neutral,erlegung,1
neutral,wolfes,9
neutral,demonstrativ,1
neutral,aufgespießten,1
neutral,belehrt,1
neutral,besseren,2
neutral,bewohner,7
neutral,daggerhorns,1
neutral,vorzeigen,1
neutral,tötung,2
neutral,zurückverwandeln,1
neutral,müsste,14
neutral,eigener,2
neutral,erfahrung,3
neutral,trennte,2
neutral,besten,15
neutral,ermordet,3
neutral,vorderpfote,1
neutral,steckte,22
neutral,fand,85
neutral,zuhause,6
neutral,blutendem,1
neutral,armstumpf,1
neutral,abgetrennte,3
neutral,pfote,6
neutral,derweil,11
neutral,zurückverwandelt,2
neutral,sah,169
neutral,töten,41
neutral,seither,1
neutral,hinzu,8
neutral,derzeit,1
neutral,sogenannter,1
neutral,blutmond,2
neutral,dreitägige,1
neutral,phase,1
neutral,biss,6
neutral,werwolfs,4
neutral,opfers,1
neutral,warnungen,2
neutral,glaube,4
neutral,geschenkt,8
neutral,setzen,13
neutral,feier,4
neutral,fort,102
neutral,hierbei,2
neutral,näher,9
neutral,unterbrochen,2
neutral,mehrere,2
neutral,freundin,2
neutral,roxanne,3
neutral,ecke,9
neutral,gedrängt,4
neutral,holen,46
neutral,daggerhorn,3
neutral,fortzubringen,1
neutral,weigern,3
neutral,mitzukommen,1
neutral,vernichten,3
neutral,verändern,3
neutral,augenfarbe,1
neutral,menschlichen,4
neutral,dunkelbraun,1
neutral,auserwählte,4
neutral,somit,5
neutral,verstehen,9
neutral,übt,1
neutral,geistig,1
neutral,behinderten,1
neutral,jüngling,12
neutral,kartentricks,1
neutral,vorwand,8
neutral,hexerei,9
neutral,bezichtigen,1
neutral,jünglings,4
neutral,zwischenfall,1
neutral,beschuldigt,5
neutral,befreiungsversuchs,1
neutral,beißt,3
neutral,helfer,1
neutral,freigelassen,2
neutral,köder,2
neutral,dienen,15
neutral,salomons,3
neutral,schergen,1
neutral,eingesperrt,7
neutral,jegliche,2
neutral,albtraum,1
neutral,eigene,9
neutral,großmutter,97
neutral,anfleht,2
neutral,fortzugehen,2
neutral,zückt,2
neutral,messer,15
neutral,verletzen,3
neutral,ablassen,1
neutral,woraufhin,10
neutral,rasch,3
neutral,bauch,22
neutral,läuft,7
neutral,besseres,6
neutral,ermöglichen,1
neutral,erstgeborenen,1
neutral,brauch,2
neutral,werwolfskräfte,1
neutral,blutmonds,1
neutral,übertragen,1
neutral,verstand,20
neutral,klar,10
neutral,konnte,126
neutral,blut,32
neutral,adern,1
neutral,fließen,2
neutral,wolfsgestalt,1
neutral,rache,6
neutral,fiel,58
neutral,her,39
neutral,betrogen,11
neutral,fortgehen,5
neutral,verletzte,4
neutral,kampf,23
neutral,axt,21
neutral,rücken,22
neutral,brust,6
neutral,rammt,1
neutral,silbernägel,1
neutral,kampfes,1
neutral,gebissen,3
neutral,wahrheit,27
neutral,herauskommt,1
neutral,schneiden,6
neutral,toten,10
neutral,füllen,6
neutral,steinen,6
neutral,versenken,3
neutral,umgebracht,2
neutral,wegzugehen,1
neutral,fürchtet,7
neutral,kontrollieren,1
neutral,gewohnten,1
neutral,lauf,7
neutral,furcht,7
neutral,besänftigung,1
neutral,fortan,17
neutral,feuerroten,2
neutral,werwolfgestalt,2
neutral,endet,3
neutral,ansehen,7
neutral,lächeln,7
neutral,abzeichnet,1
neutral,alternatives,1
neutral,beschützen,5
neutral,auftaucht,3
neutral,dreht,3
neutral,baby,2
neutral,arm,16
neutral,offensichtlich,4
neutral,bärenfell,8
neutral,marius,12
neutral,eitel,3
neutral,unwillig,1
neutral,binden,2
neutral,tägliche,2
neutral,körperpflege,1
neutral,ausritt,1
neutral,gerät,6
neutral,falle,6
neutral,tag-und-nacht-gleiche,1
neutral,aussehens,2
neutral,wahrhaftig,1
neutral,angeberisch,1
neutral,leichtes,1
neutral,besiegelt,1
neutral,flüchten,2
neutral,geruchs,1
neutral,untier,3
neutral,belohnung,9
neutral,jagd,22
neutral,bauernhof,3
neutral,begegnete,31
neutral,elise,7
neutral,tante,8
neutral,hedwig,3
neutral,diebstahl,4
neutral,kilian,2
neutral,hedwigs,2
neutral,angeschossen,2
neutral,flüchtet,2
neutral,gesucht,6
neutral,scheune,2
neutral,versteckt,14
neutral,pflegt,3
neutral,heimzuführen,1
neutral,hälfte,9
neutral,ringes,1
neutral,dorfschreinerei,2
neutral,paul,14
neutral,jüngeren,1
neutral,till,15
neutral,dummen,1
neutral,ungeschickten,3
neutral,dummling,33
neutral,preis,7
neutral,edeltraud,5
neutral,drängt,4
neutral,anwesenheit,4
neutral,nichte,1
neutral,störend,1
neutral,empfindet,2
neutral,gesichtspunkt,1
neutral,diktatorische,1
neutral,ungestört,1
neutral,gewollte,1
neutral,lenken,2
neutral,fahrt,4
neutral,kutsche,14
neutral,tills,2
neutral,indes,2
neutral,holzhacken,2
neutral,mysteriösen,2
neutral,auftreten,1
neutral,unfreundlich,1
neutral,wegzehrung,4
neutral,abgeben,1
neutral,sorgt,3
neutral,dafür,45
neutral,stamm,3
neutral,abrutscht,1
neutral,ast,8
neutral,drauf,2
neutral,leicht,21
neutral,hacken,5
neutral,schlechter,2
neutral,aschekuchen,3
neutral,trotzdem,6
neutral,teilt,11
neutral,bereitwillig,3
neutral,axtschlag,1
neutral,fall,3
neutral,wurzel,12
neutral,traurigen,1
neutral,schenken,4
neutral,geraten,13
neutral,arglos,1
neutral,habgier,1
neutral,mitmenschen,4
neutral,gerechnet,2
neutral,gehenden,1
neutral,bildet,2
neutral,interessante,1
neutral,menschenschlange,3
neutral,wirtstöchter,2
neutral,pfarrer,16
neutral,arrogante,1
neutral,amandus,5
neutral,rückweg,9
neutral,geriet,15
neutral,bemühen,1
neutral,menschenkette,1
neutral,abzutrennen,1
neutral,anbahnung,1
neutral,gescheitert,2
neutral,heckt,1
neutral,erstbesten,3
neutral,egal,1
neutral,herkunft,5
neutral,sogleich,15
neutral,weitere,7
neutral,schlossbesucher,1
neutral,zug,4
neutral,gierige,4
neutral,unbedingt,7
neutral,verketteten,1
neutral,drängen,4
neutral,stürzt,11
neutral,schallendes,1
neutral,gelächter,2
neutral,ausbrechen,1
neutral,halbe,10
neutral,kerker,20
neutral,eventuell,1
neutral,wirtstochter,2
neutral,entschädigt,1
neutral,watschelt,1
neutral,lachenden,2
neutral,schlosshof,7
neutral,weiße,30
neutral,schlange,23
neutral,endres,22
neutral,armer,14
neutral,bauernsohn,2
neutral,taugenichts,2
neutral,lesen,10
neutral,lernen,6
