Emotion,Token,Frequency
neutral,zogen,6
neutral,vierte,2
neutral,mußte,55
neutral,ausruhen,2
neutral,hüpfte,2
neutral,ruhig,4
neutral,gesessen,2
neutral,gewackelt,1
neutral,kra,2
neutral,gu,2
neutral,verstand,13
neutral,fühlte,18
neutral,bedächtig,1
neutral,gedrückt,1
neutral,gelernt,6
neutral,'höre,1
neutral,verheiraten,7
neutral,spräche,4
neutral,bloß,1
neutral,dastände,1
neutral,vornehm,4
neutral,aussähe,1
neutral,langweilig,2
neutral,zusammentrommeln,1
neutral,hörten,6
neutral,vergnügt,4
neutral,'das,1
neutral,leiden,12
neutral,'daran,1
neutral,neulich,2
neutral,zahme,3
neutral,schlosse,23
neutral,zeitungen,2
neutral,kamen,39
neutral,namenszug,1
neutral,lesen,3
neutral,manne,8
neutral,aussehe,1
neutral,freistehe,1
neutral,schloß,31
neutral,schloßtor,1
neutral,traten,1
neutral,gardisten,2
neutral,lakaien,2
neutral,erleuchteten,1
neutral,säle,3
neutral,verwirrt,1
neutral,throne,3
neutral,gesprochen,3
neutral,lust,7
neutral,schnupftabak,1
neutral,magen,2
neutral,gefallen,9
neutral,klügsten,3
neutral,butterbrot,1
neutral,mitgebracht,2
neutral,teilten,1
neutral,nachbarn,1
neutral,dachten,2
neutral,wann,5
neutral,warte,3
neutral,jubelte,1
neutral,klatschte,6
neutral,ränzel,3
neutral,glänzten,3
neutral,lichtern,2
neutral,geheimräte,1
neutral,exzellenzen,1
neutral,gingen,28
neutral,bloßen,7
neutral,goldgefäße,1
neutral,andächtig,1
neutral,knarren,1
neutral,frischen,4
neutral,muts,1
neutral,perle,3
neutral,spinnrad,1
neutral,jungfern,3
neutral,kavaliere,1
neutral,dienern,2
neutral,diener,5
neutral,ringsherum,2
neutral,burschen,1
neutral,aufgestellt,2
neutral,türe,4
neutral,desto,4
neutral,stolzer,1
neutral,muß,24
neutral,ungeachtet,3
neutral,verlobt,1
neutral,niedlich,5
neutral,freien,5
neutral,klugheit,1
neutral,fand,45
neutral,klug,3
neutral,kopfrechnung,1
neutral,erwarte,1
neutral,gitter,5
neutral,wackelte,1
neutral,kopfe,22
neutral,kehrte,16
neutral,rar,2
neutral,vielmal,1
neutral,grüßen,1
neutral,brot,4
neutral,erlauben,1
neutral,sollst,21
neutral,hinaufkommen,2
neutral,hintertreppe,1
neutral,schlafgemach,2
neutral,allee,3
neutral,abfiel,1
neutral,ausgelöscht,2
neutral,hintertür,1
neutral,angelehnt,1
neutral,böses,3
neutral,treppe,6
neutral,brannte,5
neutral,lampe,3
neutral,schrank,3
neutral,fußboden,13
neutral,vita,1
neutral,rührend,1
neutral,vorausgehen,1
neutral,geraden,1
neutral,niemandem,1
neutral,ginge,4
neutral,schatten,9
neutral,mähnen,1
neutral,dünnen,4
neutral,beinen,5
neutral,jägerburschen,1
neutral,herren,5
neutral,damen,4
neutral,herrschaft,3
neutral,walde,11
neutral,saal,10
neutral,rosenrotem,1
neutral,atlas,1
neutral,sausten,2
neutral,herrschaften,2
neutral,bekam,25
neutral,verdutzt,1
neutral,glich,6
neutral,decke,13
neutral,palme,2
neutral,kostbarem,1
neutral,dicken,3
neutral,stengel,4
neutral,lilie,1
neutral,bog,3
neutral,blätter,11
neutral,braunen,1
neutral,nacken,4
neutral,lauf,1
neutral,erwachte,23
neutral,lilienblatt,1
neutral,blinzelte,2
neutral,sollten,11
neutral,verneigten,4
neutral,baten,5
neutral,feste,2
neutral,gedachten,1
neutral,alters,1
neutral,nannten,5
neutral,bette,8
neutral,faltete,3
neutral,hereingeflogen,1
neutral,seide,6
neutral,samt,3
neutral,angeboten,1
neutral,bat,25
neutral,hinausfahren,2
neutral,erhielt,12
neutral,muff,3
neutral,reinem,1
neutral,wappen,1
neutral,stern,8
neutral,kutscher,4
neutral,vorreiter,2
neutral,goldkronen,4
neutral,waldkrähe,1
neutral,begleitete,1
neutral,meilen,10
neutral,vertragen,1
neutral,rückwärts,2
neutral,inwendig,1
neutral,zuckerbrezeln,1
neutral,gefüttert,1
neutral,sitz,2
neutral,pfeffernüsse,3
neutral,lebe,6
neutral,riefen,6
neutral,lebewohl,5
neutral,schwerste,1
neutral,flügeln,11
neutral,fünfte,2
neutral,dunklen,4
neutral,leuchtete,8
neutral,fackel,1
neutral,räuberweib,3
neutral,struppigen,1
neutral,augenbrauen,1
neutral,herabhingen,1
neutral,weib,1
neutral,gleicher,3
neutral,wild,3
neutral,unartig,1
neutral,ohr,3
neutral,gebissen,1
neutral,schlachten,3
neutral,willen,4
neutral,verzogen,1
neutral,faßte,6
neutral,leib,7
neutral,ernsthaft,2
neutral,trocknete,2
neutral,weich,10
neutral,warm,16
neutral,räuberschlosses,1
neutral,geborsten,1
neutral,raben,3
neutral,offenen,7
neutral,löchern,1
neutral,bullenbeißer,2
neutral,verschlingen,1
neutral,sprangen,4
neutral,bellten,2
neutral,verboten,1
neutral,verräucherten,1
neutral,steinernen,1
neutral,helles,1
neutral,rauch,4
neutral,ausweg,2
neutral,braukessel,1
neutral,suppe,3
neutral,kochte,4
neutral,hasen,1
neutral,kaninchen,1
neutral,spießen,2
neutral,gebraten,1
neutral,stroh,2
neutral,teppiche,2
neutral,latten,1
neutral,stäben,1
neutral,tauben,2
neutral,schienen,9
neutral,drehten,4
neutral,ergriff,7
neutral,rasch,5
neutral,waldkanaillen,2
neutral,anzahl,3
neutral,stäbe,1
neutral,eingeschlagen,1
neutral,fliegen,18
neutral,ba,1
neutral,horn,1
neutral,blanken,2
neutral,kupfernen,2
neutral,ring,4
neutral,angebunden,2
neutral,klemme,1
neutral,schlafe,4
neutral,fahre,1
neutral,vorhin,1
neutral,erzähltest,1
neutral,weshalb,2
neutral,hinausgegangen,2
neutral,vorn,4
neutral,waldtauben,3
neutral,gurrten,1
neutral,schliefen,7
neutral,legte,45
neutral,andren,1
neutral,tranken,4
neutral,überpurzelte,1
neutral,kurre,4
neutral,reiste,8
neutral,lappland,4
neutral,strick,5
neutral,sommerzelt,1
neutral,nordpol,1
neutral,spitzbergen,1
neutral,mußt,18
neutral,stoße,1
neutral,einerlei,3
neutral,funkelten,4
neutral,erzogen,2
neutral,schneefeldern,1
neutral,herumgesprungen,1
neutral,höre,4
neutral,siehst,11
neutral,mannsleute,1
neutral,mittag,1
neutral,trinkt,1
neutral,flasche,2
neutral,schlummert,2
neutral,nachher,1
neutral,zupfte,2
neutral,ziegenbock,3
neutral,hinaushelfen,1
neutral,kannst,21
neutral,tüchtig,1
neutral,spielkamerad,1
neutral,horchtest,1
neutral,hochauf,1
neutral,fausthandschuhe,3
neutral,ellbogen,1
neutral,krieche,2
neutral,häßliche,4
neutral,brote,3
neutral,schinken,2
neutral,hungern,2
neutral,beides,1
neutral,hinten,1
neutral,gebunden,2
neutral,öffnete,18
neutral,lochte,1
neutral,durchschnitt,1
neutral,scharfen,2
neutral,laufe,1
neutral,streckte,8
neutral,fausthandschuhen,1
neutral,sümpfe,1
neutral,steppen,1
neutral,schrieen,2
neutral,fugt,4
neutral,nordlichter,4
neutral,leuchten,2
neutral,sechste,1
neutral,finnin,8
neutral,jämmerlich,4
neutral,niedrig,1
neutral,bauch,1
neutral,kriechen,4
neutral,tranlampe,1
neutral,erschien,26
neutral,wichtiger,2
neutral,angegriffen,1
neutral,müßt,5
neutral,finnmarken,2
neutral,brennt,2
neutral,bengalische,1
neutral,trocknen,4
neutral,stockfisch,3
neutral,schreiben,1
neutral,mitgeben,1
neutral,besser,8
neutral,erwärmt,2
neutral,worden,17
neutral,schrieb,2
neutral,trockenen,3
neutral,achten,1
neutral,brannten,8
neutral,klopften,1
neutral,schornstein,1
neutral,schmutzig,2
neutral,heiß,2
neutral,las,6
neutral,geschrieben,4
neutral,suppenkessel,1
neutral,verschwendete,1
neutral,schiffer,2
neutral,knoten,3
neutral,weht,2
neutral,scharf,5
neutral,vierten,1
neutral,stürmt,2
neutral,umfallen,1
neutral,zwölf-männer-kraft,1
neutral,zusammengerolltes,1
neutral,rollte,5
neutral,bittenden,1
neutral,ihrigen,3
neutral,blinzeln,1
neutral,anfing,2
neutral,winkel,6
neutral,zuflüsterte,2
neutral,frisches,1
neutral,freilich,11
neutral,geschmack,1
neutral,glassplitter,1
neutral,glaskörnchen,1
neutral,größere,3
neutral,dienen,2
neutral,fortgekommen,1
neutral,busch,4
neutral,beeren,7
neutral,halte,2
neutral,gevatterklatsch,1
neutral,spute,1
neutral,hierher,2
neutral,merkte,5
neutral,schneidenden,2
neutral,wagte,11
neutral,anzuhalten,1
neutral,heiße,3
neutral,backen,1
neutral,tieres,1
neutral,regiment,1
neutral,hell,9
neutral,nordlichtern,1
neutral,erinnerte,9
neutral,künstlich,1
neutral,damals,1
neutral,ausgesehen,2
neutral,stachelschweine,1
neutral,gebildet,3
neutral,hervorstrecken,1
neutral,bären,1
neutral,sträuben,1
neutral,schlangen,3
neutral,betete,10
neutral,atem,6
neutral,dichter,11
neutral,gestaltete,1
neutral,engeln,1
neutral,berührten,2
neutral,helme,1
neutral,spieße,1
neutral,schilde,1
neutral,beendet,3
neutral,legion,1
neutral,stachen,2
neutral,greulichen,1
neutral,stücke,10
neutral,zersprangen,1
neutral,mutes,1
neutral,streichelten,2
neutral,empfand,1
neutral,eilte,5
neutral,wenigsten,1
neutral,stehe,2
neutral,siebente,2
neutral,zutrug,1
neutral,wände,7
neutral,treibenden,1
neutral,türen,6
neutral,winden,1
neutral,zusammenwehte,1
neutral,lustbarkeiten,1
neutral,bärenball,1
neutral,wozu,1
neutral,aufspielen,1
neutral,eisbären,1
neutral,manieren,1
neutral,spielgesellschaft,1
neutral,maulklapp,1
neutral,tatzenschlag,1
neutral,bißchen,1
neutral,kaffeeklatsch,1
neutral,weißfuchs-,1
neutral,fräuleins,1
neutral,sälen,2
neutral,flammten,1
neutral,zählen,3
neutral,höchsten,4
neutral,niedrigsten,2
neutral,unendlichen,1
neutral,schneesaal,1
neutral,zugefrorener,1
neutral,tausend,9
neutral,zersprungen,1
neutral,vollkommenes,1
neutral,kunstwerk,1
neutral,verstandes,2
neutral,säße,2
neutral,frostschauer,1
neutral,abgeküßt,1
neutral,schleppte,1
neutral,scharfe,5
neutral,flache,1
neutral,eisstücke,2
neutral,mögliche,1
neutral,aneinanderfügte,1
neutral,herausbringen,1
neutral,holztafeln,1
neutral,aneinanderlegen,1
neutral,chinesische,1
neutral,allerkunstvollsten,1
neutral,eisspiel,1
neutral,vollständige,1
neutral,geschriebenes,1
neutral,legen,10
neutral,ewigkeit,5
neutral,figur,1
neutral,ausfinden,1
neutral,schenke,3
neutral,schlittschuhe,2
neutral,sause,1
neutral,hinfahren,1
neutral,töpfe,2
neutral,hineinsehen,3
neutral,feuerspeienden,1
neutral,ätna,1
neutral,vesuv,1
neutral,eissaal,1
neutral,knackte,4
neutral,steif,2
neutral,erfroren,2
neutral,geschah,5
neutral,herrschten,1
neutral,schneidende,1
neutral,abendgebet,4
neutral,erkannte,12
neutral,brust,16
neutral,drangen,2
neutral,tauten,3
neutral,verzehrten,1
neutral,sang,24
neutral,blüh'n,1
neutral,verwehen,1
neutral,christkindlein,1
neutral,brach,17
neutral,wangen,6
neutral,leuchteten,9
neutral,munter,4
neutral,mochte,10
neutral,freibrief,1
neutral,eisstücken,1
neutral,faßten,3
neutral,wanderten,2
neutral,ruhten,1
neutral,erreichten,10
neutral,wartete,9
neutral,junges,3
neutral,euter,1
neutral,milch,2
neutral,aufwärmten,1
neutral,heimreise,1
neutral,genäht,1
neutral,instand,2
neutral,folgten,5
neutral,grenze,1
neutral,sproßte,1
neutral,nahmen,7
neutral,vögel,22
neutral,begannen,3
neutral,zwitschern,2
neutral,grüne,9
neutral,knospen,1
neutral,geritten,3
neutral,pistolen,1
neutral,halfter,1
neutral,zusagte,1
neutral,weltgegend,1
neutral,hinwollte,1
neutral,umherschweifen,1
neutral,verdienst,1
neutral,deinethalben,1
neutral,schöner,5
neutral,patron,2
neutral,klopfte,12
neutral,gereist,1
neutral,witwe,1
neutral,endchen,1
neutral,wollenen,1
neutral,garns,1
neutral,klagt,1
neutral,geschwätz,3
neutral,snipp-snapp-snurre-purre-basselurre,1
neutral,versprach,12
neutral,besuchen,4
neutral,ritt,6
neutral,kirchenglocken,6
neutral,läuteten,6
neutral,erkannten,1
neutral,türme,1
neutral,tick,1
neutral,zeiger,1
neutral,bemerkten,4
neutral,erwachsene,3
neutral,kinderstühle,1
neutral,setzten,5
neutral,seinigen,3
neutral,leere,3
neutral,hellem,1
neutral,bibel,2
neutral,werdet,6
neutral,erwachsen,5
neutral,warmer,2
neutral,wohltuender,1
neutral,i,1
neutral,spieltischen,1
neutral,erwartete,2
neutral,resultat,1
neutral,anfangen,1
neutral,wirthin,2
neutral,unterhaltung,3
neutral,fing,8
neutral,rede,5
neutral,mittelalter,1
neutral,einzelne,4
neutral,justizrath,19
neutral,knap,2
neutral,vertheidigte,1
neutral,partei,1
neutral,übertrat,1
neutral,eiferten,1
neutral,oersted,1
neutral,'s,6
neutral,abhandlung,1
neutral,almanach,1
neutral,worin,3
neutral,unserm,2
neutral,zeitalter,2
neutral,wesentlichen,1
neutral,vorzug,1
neutral,dänenkönigs,1
neutral,edelste,1
neutral,glücklichste,1
neutral,ankunft,2
neutral,zeitung,4
neutral,unterbrochen,1
neutral,enthielt,2
neutral,mühe,1
neutral,werth,1
neutral,vorzimmer,1
neutral,hinausbegeben,1
neutral,mäntel,1
neutral,stöcke,1
neutral,weibliche,1
neutral,geleiten,1
neutral,genauer,3
neutral,begriff,5
neutral,dienstboten,1
neutral,formen,1
neutral,edel,1
neutral,fein,3
neutral,schnitt,6
neutral,kühn,1
neutral,jüngste,14
neutral,kammermädchen,1
neutral,kammerfrauen,1
neutral,geringeren,1
neutral,umhertragen,1
neutral,abgesandte,2
neutral,unbedeutende,1
neutral,handlungen,1
neutral,ausgeführt,1
neutral,regenguß,1
neutral,erretten,2
neutral,ehrlichen,5
neutral,gruß,1
neutral,vornehmen,1
neutral,null,1
neutral,verschaffen,2
neutral,u.,1
neutral,s.,1
neutral,w.,1
neutral,ungewöhnliches,1
neutral,ge-,1
neutral,__________,5
neutral,1513,1
neutral,christine,1
neutral,kurfürsten,1
neutral,ernst,2
neutral,sachsen,1
neutral,vermählt,2
neutral,burtstag,1
neutral,ehre,1
neutral,anvertraut,1
neutral,menschheit,1
neutral,zwiegespräch,1
neutral,ii,1
neutral,justizrat,1
neutral,vertieft,1
neutral,heimkehren,1
neutral,lenkte,3
neutral,anzog,1
neutral,oststraße,7
neutral,hinaustrat,1
neutral,zauberkraft,2
neutral,zurückversetzt,1
neutral,geradezu,1
neutral,koth,1
neutral,morast,4
neutral,steinpflaster,1
neutral,trottoir,1
neutral,laternen,1
neutral,überdies,2
neutral,ziemlich,3
neutral,dick,4
neutral,sodaß,18
neutral,gegenstände,1
neutral,verschwammen,1
neutral,laterne,4
neutral,madonnenbilde,1
neutral,beleuchtung,1
neutral,gemalte,1
neutral,vermuthlich,1
neutral,kunstkabinet,1
neutral,einzunehmen,1
neutral,ertönten,2
neutral,trommeln,2
neutral,pfeifen,1
neutral,fackeln,2
neutral,stutzte,1
neutral,vorbeiziehen,1
neutral,ganzer,5
neutral,trupp,1
neutral,trommelschläger,1
neutral,instrumente,1
neutral,artig,2
neutral,bearbeiteten,1
neutral,trabanten,2
neutral,armbrüsten,1
neutral,vornehmste,1
neutral,geistlicher,1
neutral,bischof,2
neutral,seeland,1
neutral,grübelnd,1
neutral,linken,5
neutral,hohenbrückenplatz,1
neutral,brücke,4
neutral,schloßplatze,1
neutral,seichten,1
neutral,wassers,2
neutral,boote,1
neutral,fragten,8
neutral,befand,5
neutral,christianshafen,3
neutral,torfstraße,1
neutral,bootsmännern,1
neutral,unverständlicher,1
neutral,skandal,1
neutral,thun,18
neutral,droschke,3
neutral,droschken,1
neutral,königs-neumarkt,1
neutral,zurückgehen,1
neutral,hervorbrach,1
neutral,ostthor,1
neutral,durchgang,1
neutral,offen,2
neutral,neumarkt,1
neutral,wiesengrund,1
neutral,büsche,3
neutral,ragten,2
neutral,breiter,2
neutral,canal,1
neutral,erbärmliche,1
neutral,holzbuden,1
neutral,holländische,1
neutral,entgegengesetzten,1
neutral,festen,2
neutral,ueberzeugung,1
neutral,blos,2
neutral,fachwerk,1
neutral,trank,10
neutral,punsch,2
neutral,zurückkehre,1
neutral,muthe,3
neutral,laden,7
neutral,elende,1
neutral,verfallene,1
neutral,erblicke,1
neutral,roeskilde,1
neutral,ringstedt,1
neutral,offene,1
neutral,thüre,4
neutral,spalte,2
neutral,holländischen,1
neutral,diele,2
neutral,bestehend,1
neutral,schiffern,1
neutral,kopenhagener,2
neutral,bürgern,1
neutral,gelehrten,1
neutral,krügen,1
neutral,beachteten,1
neutral,eintretenden,1
neutral,redete,2
neutral,deutscher,1
neutral,dänischen,1
neutral,zunge,4
neutral,brachte,27
neutral,deutsch,1
neutral,verein,1
neutral,bestärkte,1
neutral,ausländer,1
neutral,unwohl,1
neutral,befinde,1
neutral,krug,1
neutral,seewasser,1
neutral,wiewohl,1
neutral,geschöpft,1
neutral,holte,9
neutral,athem,2
neutral,grübelte,1
neutral,seltsame,4
neutral,heutige,1
neutral,nummer,1
neutral,abendzeitung,1
neutral,kopenhagen,4
neutral,weglegte,1
neutral,meinte,18
neutral,reichte,5
neutral,holzschnitt,1
neutral,lufterscheinung,1
neutral,darstellte,1
neutral,köln,1
neutral,antiquität,1
neutral,heiter,1
neutral,dergleichen,1
neutral,lufterscheinungen,1
neutral,entstehen,2
neutral,elektricität,4
neutral,erstaunt,1
neutral,ehrerbietig,1
neutral,ernsthaftesten,1
neutral,miene,1
neutral,seid,2
neutral,höchst,4
neutral,gelehrter,2
neutral,monsieur,1
neutral,mitsprechen,2
neutral,modestia,1
neutral,tugend,1
neutral,baccalaureus,2
neutral,heiligen,4
neutral,schrift,2
neutral,dorfschulmeister,1
neutral,origineller,1
neutral,jütland,1
neutral,locus,1
neutral,docendi,1
neutral,alltagsgeschichten,1
neutral,romane,1
neutral,enthalten,1
neutral,gelesen,2
neutral,besonders,6
neutral,roman,1
neutral,herrn,3
neutral,iffven,1
neutral,gaudian,1
neutral,artus,1
neutral,rittern,1
neutral,tafelrunde,1
neutral,gescherzt,1
neutral,heiberg,1
neutral,herausgegeben,2
neutral,bürgersleute,1
neutral,pestilenz,1
neutral,grassirt,1
neutral,1484,1
neutral,cholera,1
neutral,freibeuterkrieg,1
neutral,1490,1
neutral,englischen,1
neutral,freibeuter,1
neutral,rhede,1
neutral,begebenheiten,1
neutral,1801,1
neutral,hineingelebt,1
neutral,stimmte,1
neutral,vortrefflich,1
neutral,engländer,1
neutral,übrige,1
neutral,hingegen,2
neutral,verfiel,1
neutral,gegenseitig,1
neutral,buchdrucker,1
neutral,verleger,1
neutral,dänemark,1
neutral,aermel,2
neutral,gott,23
neutral,schwindelte,1
neutral,claret,1
neutral,meth,1
neutral,bremerbier,1
neutral,gäste,3
neutral,sollt,3
neutral,mittrinken,1
neutral,schenkten,3
neutral,rieselte,1
neutral,eiskalt,1
neutral,bemächtigten,1
neutral,mannes,5
neutral,betrunken,1
neutral,zweifelte,1
neutral,glaubten,6
neutral,moskowitisch,1
neutral,roher,1
neutral,gemeiner,1
neutral,hinabzubücken,1
neutral,that,7
neutral,ausgange,1
neutral,gesetz,1
neutral,zweideutigem,1
neutral,ruf,1
neutral,vorhatte,1
neutral,glücke,2
neutral,schwand,1
neutral,bezauberung,1
neutral,deutlich,2
neutral,gebäude,4
neutral,pforte,1
neutral,zugekehrt,1
neutral,wächter,13
neutral,minuten,5
neutral,iii,1
neutral,wächters,5
neutral,wahrlich,5
neutral,lieutenant,5
neutral,thür,8
neutral,ehrliche,2
neutral,geklingelt,1
neutral,abgeliefert,2
neutral,übrigen,3
neutral,wecken,1
neutral,dinger,1
neutral,anzuhaben,1
neutral,leder,1
neutral,drollig,1
neutral,warmes,7
neutral,thut,2
neutral,nieder,21
neutral,aussprach,1
neutral,wirkten,2
neutral,lieutenants,3
neutral,rosenrothes,1
neutral,fingern,7
neutral,gedicht,3
neutral,lyrischen,1
neutral,gehabt,4
neutral,schreibt,1
neutral,poesie,2
neutral,wär,2
neutral,lebensfroh,1
neutral,jung,3
neutral,märchenpoesie,1
neutral,dagegen,6
neutral,verstehst,1
neutral,geweiht,2
neutral,lies,1
neutral,jugendzeit,1
neutral,dunkles,2
neutral,dunkler,2
neutral,mangel,3
neutral,dreieck,2
neutral,zerbrochenen,1
neutral,würfels,1
neutral,fensterrahmen,1
neutral,nenne,1
neutral,übergegangen,1
neutral,zufrieden,5
neutral,kurzem,2
neutral,verworfen,2
neutral,vergnügen,3
neutral,entbehre,1
neutral,buben,1
neutral,todt,7
neutral,sternschnuppe,1
neutral,dessenungeachtet,3
neutral,wäscht,1
neutral,betrifft,1
neutral,schnelligkeit,2
neutral,dampfbeförderung,1
neutral,entweder,3
neutral,eisenbahnen,1
neutral,schiffen,3
neutral,erprobt,1
neutral,flug,2
neutral,wanderung,1
neutral,faulthiers,1
neutral,marsch,1
neutral,schnecke,1
neutral,verhältniß,2
neutral,neunzehn,1
neutral,wettrenner,1
neutral,elektrischer,1
neutral,stoß,2
neutral,befreite,7
neutral,acht,8
neutral,wenige,1
neutral,secunden,3
neutral,gebraucht,3
neutral,sonnenlicht,2
neutral,zwanzig,5
neutral,schnellpost,1
neutral,bedarf,1
neutral,vollbringen,2
neutral,raum,2
neutral,weltkörpern,1
neutral,entfernungen,1
neutral,häusern,4
neutral,unserer,4
neutral,kostet,1
neutral,elektrische,1
neutral,herzensstoß,1
neutral,gebrauch,1
neutral,körpers,1
neutral,hienieden,1
neutral,anhaben,1
neutral,wenigen,3
neutral,52000,1
neutral,monde,2
neutral,zurückgelegt,1
neutral,leichtern,1
neutral,geschaffen,1
neutral,frisch,2
neutral,gefallener,1
neutral,ringgebirge,1
neutral,mädler,1
neutral,mondes,1
neutral,kessel,4
neutral,ungefähr,1
neutral,halbe,5
neutral,meile,4
neutral,senkrecht,1
neutral,eiweiß,1
neutral,ausschlagen,1
neutral,materie,1
neutral,bildete,5
neutral,ähnliche,1
neutral,thürme,1
neutral,kuppeln,2
neutral,segelförmigen,1
neutral,altanen,1
neutral,durchsichtig,2
neutral,bekannter,1
neutral,sprechend,1
neutral,charakter,1
neutral,organ,1
neutral,grade,1
neutral,wachend,1
neutral,zurückzurufen,1
neutral,züge,1
neutral,demgemäß,1
neutral,mondbewohner,1
neutral,disputirten,1
neutral,bezweifelten,1
neutral,bewohnt,2
neutral,müßte,5
neutral,vernünftiges,1
neutral,mondgeschöpf,1
neutral,eigentliche,1
neutral,weltkörper,1
neutral,weltbewohner,1
neutral,lebten,7
neutral,politik,1
neutral,morgenstern,2
neutral,herumwandelte,1
neutral,vorübergehender,1
neutral,knipste,1
neutral,sacht,1
neutral,verlor,6
neutral,lang,13
neutral,kameraden,3
neutral,erschraken,4
neutral,gemeldet,1
neutral,besprochen,1
neutral,hospitale,4
neutral,adreßcomptoir,1
neutral,nachfrage,1
neutral,weggekommenen,1
neutral,sachen,10
