Author,Type,Title,Token,SentenceNr,Sentence,Sentiment
Andersen,Wikipedia,Der kleine und der große Klaus,setzt,16,Dort setzt ihnen die Müllerin nur einen einfachen Haferbrei als Abendessen vor.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,müllerin,16,Dort setzt ihnen die Müllerin nur einen einfachen Haferbrei als Abendessen vor.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,einfachen,16,Dort setzt ihnen die Müllerin nur einen einfachen Haferbrei als Abendessen vor.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,haferbrei,16,Dort setzt ihnen die Müllerin nur einen einfachen Haferbrei als Abendessen vor.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,abendessen,16,Dort setzt ihnen die Müllerin nur einen einfachen Haferbrei als Abendessen vor.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,kleine,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,klaus,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,widerwillig,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,brei,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,essen,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,beginnt,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,kommt,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,beutel,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,tierhaut,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,eigenartig,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,knarrt,17,"Während der Kleine Klaus widerwillig den Brei zu essen beginnt, kommt er gegen seinen Beutel, in dem die Tierhaut eigenartig knarrt.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,müller,18,"Der Müller wird neugierig und will wissen, was das war.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,neugierig,18,"Der Müller wird neugierig und will wissen, was das war.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,wissen,18,"Der Müller wird neugierig und will wissen, was das war.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,listig,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,meint,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,gast,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,hätte,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,kleinen,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,zauberer,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sack,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sagte,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sollen,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,haferbrei,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,essen,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,lieber,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,leckeren,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,speisen,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,ofen,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,gezaubert,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,hätte,19,"Listig meint sein Gast, er hätte da einen kleinen Zauberer in seinem Sack, der ihm sagte, sie sollen nicht den Haferbrei essen, sondern lieber die leckeren Speisen, die er für sie in den Ofen gezaubert hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,müller,20,Der Müller sieht nach und findet eine gebratene Gans.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sieht,20,Der Müller sieht nach und findet eine gebratene Gans.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,findet,20,Der Müller sieht nach und findet eine gebratene Gans.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,gebratene,20,Der Müller sieht nach und findet eine gebratene Gans.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,gans,20,Der Müller sieht nach und findet eine gebratene Gans.,neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sack,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,weiteres,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,mal,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,spricht,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,verrät,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,beiden,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,leckeren,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,rotwein,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,kamin,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,hätte,21,"Als der Sack ein weiteres Mal „spricht“, verrät er den beiden, dass er auch noch leckeren Rotwein hinter dem Kamin hätte.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,müller,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,begeistert,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,wissen,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,zauber,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,teufel,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,herbeizaubern,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,könne,22,"Der Müller ist begeistert und will wissen, ob der Zauber auch den Teufel herbeizaubern könne.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,kleine,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,klaus,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,erklärt,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,zauberer,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,teufel,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,unbedingt,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sehen,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,gestalt,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,küsters,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,truhe,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sitzen,23,"Der Kleine Klaus erklärt, dass sein Zauberer alles könnte und wenn er den Teufel unbedingt sehen wollte, der würde in Gestalt des Küsters in der Truhe sitzen.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,müller,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,schaut,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,truhe,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,sieht,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,tatsächlich,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,jemanden,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,küster,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,dorfes,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,aussieht,24,"Der Müller schaut in die Truhe und sieht dort tatsächlich jemanden, der wie der Küster des Dorfes aussieht.",neutral
Andersen,Wikipedia,Der kleine und der große Klaus,zauberer,25,Nun will er den Zauberer unbedingt selber besitzen und bietet dem Kleinen Klaus einen Beutel Silbertaler für den Sack mit dem Zauberer drin.,neutral
